Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2019Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,1593,2181,1.36911487758945,,1235,2088,1.69068825910931,
2020Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,1499,1900,1.26751167444963,,1157,1557,1.3457216940363,
2020Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,528,1311,2.48295454545455,,244,700,2.86885245901639,
2020Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,943,1892,2.00636267232238,,582,1249,2.14604810996564,
2020Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,1163,1995,1.71539122957868,,860,1750,2.03488372093023,
2021Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,1261,1818,1.44171292624901,,989,1431,1.4469160768453,
2021Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,1457,2233,1.53260123541524,,1073,1769,1.64864864864865,
2021Q3,p,SB0801,,SB0801,d,All Inpatients and Day cases,d,4,,1662,1954,1.17569193742479,,1323,1787,1.35071806500378,
2016Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1251,1631,1.30375699440448,,989,1489,1.50556117290192,
2016Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1250,1609,1.2872,,985,1413,1.43451776649746,
2017Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1361,1921,1.41146216017634,,1034,1777,1.71856866537718,
2017Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1357,1879,1.38467207074429,,1051,1875,1.78401522359657,
2017Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1298,1614,1.24345146379045,,1041,1508,1.44860710854947,
2017Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1389,1648,1.18646508279338,,1124,1655,1.47241992882562,
2018Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1483,1945,1.31153068105192,,1159,1911,1.648835202761,
2018Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1496,1861,1.24398395721925,,1176,1770,1.50510204081633,
2018Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1397,1781,1.27487473156764,,1093,1723,1.57639524245197,
2018Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1424,1808,1.26966292134831,,1103,1693,1.53490480507706,
2019Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1502,1594,1.0612516644474,,1214,1490,1.22734761120264,
2019Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1441,1712,1.18806384455239,,1140,1539,1.35,
2019Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1530,1685,1.10130718954248,,1229,1407,1.14483319772172,
2019Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1617,1821,1.12615955473098,,1297,1451,1.11873554356207,
2020Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1507,1590,1.05507631055076,,1171,1481,1.26473099914603,
2020Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,505,1081,2.14059405940594,,253,720,2.84584980237154,
2020Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1044,1468,1.40613026819923,,702,1157,1.64814814814815,
2020Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1122,1599,1.42513368983957,,883,1501,1.69988674971687,
2021Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1427,1482,1.0385423966363,,1126,1179,1.04706927175844,
2021Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1494,1938,1.29718875502008,,1151,1853,1.60990443092963,
2021Q3,p,SB0801,,SB0801,d,All Inpatients and Day cases,d,5,,1762,1744,0.989784335981839,,1441,1325,0.919500346981263,
2016Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,46,82,1.78260869565217,,14,71,5.07142857142857,
2016Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,33,139,4.21212121212121,,10,56,5.6,
2017Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,20,77,3.85,,11,127,11.5454545454545,
2017Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,17,33,1.94117647058824,,5,36,7.2,
2017Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,26,46,1.76923076923077,,14,47,3.35714285714286,
2017Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,10,12,1.2,,5,23,4.6,
2018Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,19,47,2.47368421052632,,5,6,1.2,
2018Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,15,145,9.66666666666667,,5,72,14.4,
2018Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,30,69,2.3,,13,94,7.23076923076923,
2018Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,5,10,2,,5,35,7,
2019Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,26,79,3.03846153846154,,10,69,6.9,
2019Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,24,71,2.95833333333333,,11,40,3.63636363636364,
2019Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,26,47,1.80769230769231,,13,84,6.46153846153846,
2019Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,10,130,13,,5,127,25.4,
2020Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,10,14,1.4,,0,5, ,z
2020Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,5,5,1,,0,0, ,z
2020Q3,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,10,36,3.6,,0,0, ,z
2020Q4,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,5,8,1.6,,5,9,1.8,
2021Q1,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,5,11,2.2,,0,0, ,z
2021Q2,,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,15,24,1.6,,5,18,3.6,
2021Q3,p,SB0801,,SB0801,d,All Inpatients and Day cases,d, ,:,26,59,2.26923076923077,,5,33,6.6,
2016Q3,,S08000015,,A101H,,All Inpatients and Day cases,d,3,,0,7, ,z,0,0, ,z
2016Q4,,S08000015,,A101H,,All Inpatients and Day cases,d,3,,0,5, ,z,0,0, ,z
2017Q2,,S08000015,,A101H,,All Inpatients and Day cases,d,3,,0,12, ,z,0,0, ,z
2019Q3,,S08000015,,A101H,,All Inpatients and Day cases,d,3,,0,0, ,z,0,0, ,z
2018Q1,,S08000015,,A101H,,All Inpatients and Day cases,d,4,,0,0, ,z,0,0, ,z
2016Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9312,29768,3.196735395189,,6279,29498,4.69788182831661,
2016Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9299,30787,3.31078610603291,,6559,32503,4.95548101844793,
2017Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9314,30765,3.30309211939017,,6552,31229,4.76633089133089,
2017Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9068,29401,3.24228054697839,,6517,30254,4.64232008592911,
2017Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9221,27414,2.97299642121245,,6416,26961,4.20215087281796,
2017Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9894,31707,3.20466949666465,,6696,33018,4.93100358422939,
2018Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9664,32488,3.36175496688742,,6605,31575,4.78046934140802,
2018Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9321,30107,3.23001823838644,,6558,30199,4.60491003354681,
2018Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9173,28586,3.11631963370762,,6486,29701,4.57924761023743,
2018Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9435,28516,3.0223635400106,,6618,28625,4.32532487156241,
2019Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9397,28856,3.07076726614877,,6727,28753,4.27426787572469,
2019Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9388,28238,3.00788240306775,,6743,28117,4.16980572445499,
2019Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9126,27140,2.97392066622836,,6585,28300,4.29764616552771,
2019Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,9115,28344,3.10959956116292,,6423,26866,4.18278063210338,
2020Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,8329,30237,3.63032777044063,,5956,30561,5.1311282740094,
2020Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,5847,20678,3.53651445185565,,3841,22673,5.90288987242906,
2020Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,7700,23723,3.08090909090909,,5442,23760,4.36604189636163,
2020Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,7277,27472,3.77518208052769,,5056,27378,5.41495253164557,
2021Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,6605,27514,4.16563209689629,,4387,26892,6.12992933667654,
2021Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,7812,26698,3.41756272401434,,5478,28347,5.17469879518072,
2021Q3,p,S08000015,,S08000015,d,All Inpatients and Day cases,d,1,,7533,26014,3.4533386433028,,5220,26943,5.16149425287356,
2016Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6922,20715,2.99263218722912,,4758,23185,4.87284573350147,
2016Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6724,22248,3.30874479476502,,4754,23760,4.99789650820362,
2017Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6415,22958,3.57879968823071,,4620,23995,5.19372294372294,
2017Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6449,22439,3.4794541789424702,,4661,23545,5.05149109633126,
2017Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6622,21862,3.30141951072184,,4616,21823,4.7276863084922,
2017Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6897,22146,3.21096128751631,,4643,21960,4.72970062459617,
2018Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6769,22125,3.26857733786379,,4608,22408,4.86284722222222,
2018Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6758,23088,3.4163953832494798,,4750,24300,5.1157894736842104,
2018Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6538,19316,2.95442031202202,,4605,20379,4.42540716612378,
2018Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6724,19719,2.93262938726948,,4776,19950,4.17713567839196,
2019Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6812,20522,3.01262477980035,,4873,21432,4.39811204596758,
2019Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6510,17753,2.72703533026114,,4703,18663,3.96831809483309,
2019Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6625,19982,3.01615094339623,,4780,20287,4.24414225941423,
2019Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,6583,20560,3.1231961111955,,4806,21981,4.57365792759051,
2020Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,5941,20011,3.36828816697526,,4348,21044,4.83992640294388,
2020Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,4030,14882,3.69280397022332,,2725,15536,5.70128440366972,
2020Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,5529,16830,3.04395008138904,,3889,17306,4.44998714322448,
2020Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,5522,18943,3.43045997826874,,3850,19511,5.06779220779221,
2021Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,4878,19204,3.93685936859369,,3299,19438,5.8920885116702,
2021Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,5712,18320,3.20728291316527,,4052,19792,4.88450148075025,
2021Q3,p,S08000015,,S08000015,d,All Inpatients and Day cases,d,2,,5556,20301,3.65388768898488,,3958,21512,5.43506821627084,
2016Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4368,12727,2.91369047619048,,3066,13595,4.4341161121983,
2016Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4137,13306,3.2163403432439,,2982,13715,4.59926224010731,
2017Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4309,14221,3.30030169412857,,3149,14400,4.57288027945379,
2017Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4227,14469,3.42299503193754,,3100,14370,4.63548387096774,
2017Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4672,13717,2.93600171232877,,3325,14270,4.29172932330827,
2017Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,5023,16875,3.35954608799522,,3431,15653,4.5622267560478,
2018Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4643,14932,3.2160241223347,,3304,15513,4.69521791767554,
2018Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4412,13940,3.15956482320943,,3179,15085,4.74520289399182,
2018Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4447,12401,2.788621542613,,3234,12541,3.87786023500309,
2018Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4809,13439,2.79455188188813,,3520,13536,3.84545454545455,
2019Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4743,13053,2.75205566097407,,3490,13727,3.93323782234957,
2019Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4822,13950,2.89299046038988,,3508,13623,3.88340935005701,
2019Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4666,13784,2.95413630518646,,3513,14489,4.1243951038998,
2019Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4480,12877,2.87433035714286,,3339,13222,3.95986822401917,
2020Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4165,14697,3.52869147659064,,3097,15365,4.96125282531482,
2020Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,2801,10138,3.61942163513031,,1913,10341,5.40564558285416,
2020Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4012,12427,3.09745762711864,,2900,12506,4.31241379310345,
2020Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,3869,12842,3.31920392866374,,2755,13116,4.76079854809437,
2021Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,3226,12214,3.78611283323001,,2249,12811,5.69630947087594,
2021Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,3962,13660,3.44775365976779,,2812,13802,4.90825035561878,
2021Q3,p,S08000015,,S08000015,d,All Inpatients and Day cases,d,3,,4110,13509,3.28686131386861,,2922,13210,4.52087611225188,
2016Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3014,8262,2.74120769741208,,2239,8503,3.79767753461367,
2016Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3135,9474,3.02200956937799,,2334,10117,4.33461868037704,
2017Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3338,11235,3.36578789694428,,2491,11122,4.46487354476114,
2017Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3286,10251,3.11959829580037,,2465,9904,4.01784989858012,
2017Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3523,10645,3.02157252341754,,2583,10558,4.08749516066589,
2017Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3617,10735,2.96792922311308,,2607,10688,4.09973149213656,
2018Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3447,11071,3.21177835799246,,2524,11029,4.36965134706815,
2018Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3423,10351,3.02395559450774,,2499,10218,4.08883553421369,
2018Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3349,9336,2.78769782024485,,2465,10127,4.10831643002028,
2018Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3564,11049,3.10016835016835,,2616,11044,4.2217125382263,
2019Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3564,10428,2.92592592592593,,2673,9682,3.62214739992518,
2019Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3414,10908,3.19507908611599,,2582,10481,4.05925639039504,
2019Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3489,11124,3.18830610490112,,2595,11221,4.32408477842004,
2019Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3398,10245,3.01500882872278,,2559,10009,3.91129347401329,
2020Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3076,10696,3.47724317295189,,2348,10408,4.43270868824531,
2020Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,2015,6973,3.4605459057072,,1404,7094,5.05270655270655,
2020Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3033,9154,3.01813386086383,,2212,8625,3.89918625678119,
2020Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,2903,9346,3.21942817774716,,2141,8534,3.98598785614199,
2021Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,2460,8794,3.57479674796748,,1743,8813,5.05622489959839,
2021Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,2920,9890,3.38698630136986,,2143,10000,4.66635557629491,
2021Q3,p,S08000015,,S08000015,d,All Inpatients and Day cases,d,4,,3105,10736,3.45764895330113,,2289,10420,4.55220620358235,
2016Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2974,9231,3.10390047074647,,2138,9425,4.40832553788588,
2016Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2964,9422,3.17881241565452,,2234,9166,4.10295434198747,
2017Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2769,9549,3.44853737811484,,2140,10213,4.77242990654206,
2017Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2734,9179,3.35735186539868,,2078,8215,3.95332050048123,
2017Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2821,8898,3.15420063807161,,2106,8182,3.88509021842355,
2017Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2933,9640,3.28673712921923,,2151,9338,4.34123663412366,
2018Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,3021,8855,2.93114862628269,,2163,8503,3.93111419325012,
2018Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2988,9549,3.19578313253012,,2174,9478,4.35970561177553,
2018Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2797,8347,2.98426885949231,,2061,7623,3.69868995633188,
2018Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2971,8517,2.86671154493437,,2199,8641,3.92951341518872,
2019Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,3012,8693,2.88612217795485,,2262,8258,3.65075154730327,
2019Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2998,9045,3.01701134089393,,2250,9219,4.09733333333333,
2019Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2791,8052,2.88498745969187,,2125,8333,3.92141176470588,
2019Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2874,8007,2.78601252609603,,2186,7859,3.59515096065874,
2020Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2625,8043,3.064,,2019,7577,3.75284794452699,
2020Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,1662,6211,3.73706377858002,,1153,5639,4.89071986123157,
2020Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2400,7742,3.22583333333333,,1769,7807,4.41322781232335,
2020Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2359,8322,3.52776600254345,,1733,7559,4.36180034622043,
2021Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2095,8150,3.89021479713604,,1509,8215,5.44400265076209,
2021Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2674,8375,3.1320119670905,,1959,7846,4.00510464522716,
2021Q3,p,S08000015,,S08000015,d,All Inpatients and Day cases,d,5,,2500,7753,3.1012,,1866,7656,4.10289389067524,
2016Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,112,366,3.26785714285714,,74,357,4.82432432432432,
2016Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,90,299,3.32222222222222,,59,280,4.74576271186441,
2017Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,64,111,1.734375,,43,67,1.55813953488372,
2017Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,87,158,1.81609195402299,,72,200,2.77777777777778,
2017Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,157,342,2.17834394904459,,99,341,3.44444444444444,
2017Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,95,174,1.83157894736842,,61,159,2.60655737704918,
2018Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,52,126,2.42307692307692,,37,132,3.56756756756757,
2018Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,67,145,2.16417910447761,,51,178,3.49019607843137,
2018Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,121,235,1.94214876033058,,73,165,2.26027397260274,
2018Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,69,146,2.11594202898551,,49,131,2.6734693877551,
2019Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,39,164,4.20512820512821,,28,161,5.75,
2019Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,117,235,2.00854700854701,,72,183,2.54166666666667,
2019Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,126,329,2.61111111111111,,88,289,3.28409090909091,
2019Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,81,120,1.48148148148148,,51,116,2.27450980392157,
2020Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,28,108,3.85714285714286,,20,107,5.35,
2020Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,22,32,1.45454545454545,,14,29,2.07142857142857,
2020Q3,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,75,168,2.24,,49,175,3.57142857142857,
2020Q4,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,21,60,2.85714285714286,,14,101,7.21428571428571,
2021Q1,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,18,88,4.88888888888889,,13,58,4.46153846153846,
2021Q2,,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,35,74,2.11428571428571,,25,68,2.72,
2021Q3,p,S08000015,,S08000015,d,All Inpatients and Day cases,d, ,:,83,182,2.19277108433735,,53,167,3.15094339622642,
2016Q3,,S08000015,,A210H,,All Inpatients and Day cases,d,1,,3275,8589,2.62259541984733,,2238,9945,4.44369973190348,
2016Q4,,S08000015,,A210H,,All Inpatients and Day cases,d,1,,3148,7587,2.41010165184244,,2378,9179,3.85996635828427,
2017Q1,,S08000015,,A210H,,All Inpatients and Day cases,d,1,,3152,8018,2.54378172588833,,2451,9400,3.83516931864545,
2017Q2,,S08000015,,A210H,,All Inpatients and Day cases,d,1,,3078,8236,2.67576348278103,,2407,9592,3.98504362276693,
2017Q3,,S08000015,,A210H,,All Inpatients and Day cases,d,1,,3584,7930,2.21261160714286,,2536,8545,3.36947949526814,
2017Q4,,S08000015,,A210H,,All Inpatients and Day cases,d,1,,3825,8800,2.30065359477124,,2542,9983,3.92722265932337,
