WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200503,S08000015,,2,Planned,,8,18,-55.6
20200503,S08000016,,2,Planned,,5,8,-37.5
20200503,S08000016,,3,Planned,,6,14.5,-58.6
20200503,S08000016,,4,Planned,,8,10,-20
20200503,S08000017,,1,Planned,,6,9,-33.3
20200503,S08000017,,2,Planned,,5,27,-81.5
20200503,S08000017,,3,Planned,,11,33.5,-67.2
20200503,S08000019,,1,Planned,,13,29.5,-55.9
20200503,S08000019,,2,Planned,,10,35,-71.4
20200503,S08000019,,3,Planned,,15,37.5,-60
20200503,S08000019,,4,Planned,,8,31,-74.2
20200503,S08000019,,5,Planned,,5,25,-80
20200503,S08000020,,2,Planned,,17,81.5,-79.1
20200503,S08000020,,3,Planned,,15,85.5,-82.5
20200503,S08000020,,4,Planned,,31,121.5,-74.5
20200503,S08000020,,5,Planned,,16,87.5,-81.7
20200503,S08000022,,1,Planned,,12,19,-36.8
20200503,S08000022,,2,Planned,,18,32.5,-44.6
20200503,S08000022,,3,Planned,,31,78,-60.3
20200503,S08000022,,4,Planned,,18,41.5,-56.6
20200503,S08000024,,1,Planned,,20,78.5,-74.5
20200503,S08000024,,2,Planned,,43,129,-66.7
20200503,S08000024,,3,Planned,,25,108.5,-77
20200503,S08000024,,4,Planned,,36,109.5,-67.1
20200503,S08000024,,5,Planned,,42,139.5,-69.9
20200503,S08000029,,1,Planned,,11,33,-66.7
20200503,S08000029,,2,Planned,,10,31.5,-68.3
20200503,S08000029,,3,Planned,,9,30,-70
20200503,S08000029,,4,Planned,,7,22.5,-68.9
20200503,S08000030,,1,Planned,,9,51,-82.4
20200503,S08000030,,2,Planned,,18,63,-71.4
20200503,S08000030,,3,Planned,,9,68.5,-86.9
20200503,S08000030,,4,Planned,,16,66,-75.8
20200503,S08000030,,5,Planned,,16,45,-64.4
20200503,S08000031,,1,Planned,,175,525.5,-66.7
20200503,S08000031,,2,Planned,,98,303.5,-67.7
20200503,S08000031,,3,Planned,,76,237.5,-68
20200503,S08000031,,4,Planned,,70,210,-66.7
20200503,S08000031,,5,Planned,,67,218.5,-69.3
20200503,S08000032,,1,Planned,,42,78,-46.2
20200503,S08000032,,2,Planned,,28,68,-58.8
20200503,S08000032,,3,Planned,,14,34.5,-59.4
20200503,S08000032,,4,Planned,,20,37.5,-46.7
20200503,S08000032,,5,Planned,,9,19,-52.6
20200503,S92000003,d,1,Planned,,296,887,-66.6
20200503,S92000003,d,2,Planned,,260,799,-67.5
20200503,S92000003,d,3,Planned,,219,761.5,-71.2
20200503,S92000003,d,4,Planned,,221,683,-67.6
20200503,S92000003,d,5,Planned,,163,581,-71.9
20200510,S08000015,,3,Planned,,6,18,-66.7
20200510,S08000016,,3,Planned,,5,14,-64.3
20200510,S08000016,,4,Planned,,5,13.5,-63
20200510,S08000016,,5,Planned,,5,2,150
20200510,S08000017,,2,Planned,,11,20,-45
20200510,S08000017,,3,Planned,,13,26.5,-50.9
20200510,S08000019,,1,Planned,,25,33,-24.2
20200510,S08000019,,2,Planned,,24,35.5,-32.4
20200510,S08000019,,3,Planned,,24,33,-27.3
20200510,S08000019,,4,Planned,,25,25,0
20200510,S08000019,,5,Planned,,12,20.5,-41.5
20200510,S08000020,,2,Planned,,13,64.5,-79.8
20200510,S08000020,,3,Planned,,28,82.5,-66.1
20200510,S08000020,,4,Planned,,25,107,-76.6
20200510,S08000020,,5,Planned,,21,76.5,-72.5
20200510,S08000022,,1,Planned,,7,17.5,-60
20200510,S08000022,,2,Planned,,16,36.5,-56.2
20200510,S08000022,,3,Planned,,23,78.5,-70.7
20200510,S08000022,,4,Planned,,14,47.5,-70.5
20200510,S08000022,,5,Planned,,5,9.5,-47.4
20200510,S08000024,,1,Planned,,25,81,-69.1
20200510,S08000024,,2,Planned,,42,122.5,-65.7
20200510,S08000024,,3,Planned,,42,104.5,-59.8
20200510,S08000024,,4,Planned,,46,99,-53.5
20200510,S08000024,,5,Planned,,37,111.5,-66.8
20200510,S08000028,,3,Planned,,8,15,-46.7
20200510,S08000029,,1,Planned,,7,35,-80
20200510,S08000029,,2,Planned,,15,26,-42.3
20200510,S08000029,,3,Planned,,7,28,-75
20200510,S08000029,,4,Planned,,5,19.5,-74.4
20200510,S08000030,,1,Planned,,9,53,-83
20200510,S08000030,,2,Planned,,15,48,-68.8
20200510,S08000030,,3,Planned,,15,52.5,-71.4
20200510,S08000030,,4,Planned,,16,76.5,-79.1
20200510,S08000030,,5,Planned,,12,53.5,-77.6
20200510,S08000031,,1,Planned,,177,423,-58.2
20200510,S08000031,,2,Planned,,101,238.5,-57.7
20200510,S08000031,,3,Planned,,73,212.5,-65.6
20200510,S08000031,,4,Planned,,67,184.5,-63.7
20200510,S08000031,,5,Planned,,86,188.5,-54.4
20200510,S08000032,,1,Planned,,38,70,-45.7
20200510,S08000032,,2,Planned,,27,64.5,-58.1
20200510,S08000032,,3,Planned,,16,39,-59
20200510,S08000032,,4,Planned,,17,44,-61.4
20200510,S08000032,,5,Planned,,8,24.5,-67.3
20200510,S92000003,d,1,Planned,,298,775,-61.5
20200510,S92000003,d,2,Planned,,269,689,-61
20200510,S92000003,d,3,Planned,,260,709,-63.3
20200510,S92000003,d,4,Planned,,226,652,-65.3
20200510,S92000003,d,5,Planned,,194,522,-62.8
20200517,S08000015,,1,Planned,,9,35.5,-74.6
20200517,S08000015,,3,Planned,,5,22,-77.3
20200517,S08000016,,3,Planned,,6,15,-60
20200517,S08000016,,4,Planned,,6,10,-40
20200517,S08000017,,2,Planned,,13,29.5,-55.9
20200517,S08000017,,3,Planned,,13,33,-60.6
20200517,S08000017,,4,Planned,,6,14.5,-58.6
20200517,S08000019,,1,Planned,,24,41,-41.5
20200517,S08000019,,2,Planned,,24,43.5,-44.8
20200517,S08000019,,3,Planned,,22,39.5,-44.3
20200517,S08000019,,4,Planned,,16,31,-48.4
20200517,S08000019,,5,Planned,,15,20.5,-26.8
20200517,S08000020,,1,Planned,,7,27,-74.1
20200517,S08000020,,2,Planned,,20,68.5,-70.8
20200517,S08000020,,3,Planned,,21,100,-79
20200517,S08000020,,4,Planned,,24,127,-81.1
20200517,S08000020,,5,Planned,,22,88.5,-75.1
20200517,S08000022,,2,Planned,,17,37,-54.1
20200517,S08000022,,3,Planned,,34,74,-54.1
20200517,S08000022,,4,Planned,,17,43.5,-60.9
20200517,S08000022,,5,Planned,,7,8.5,-17.6
20200517,S08000024,,1,Planned,,30,90.5,-66.9
20200517,S08000024,,2,Planned,,60,149,-59.7
20200517,S08000024,,3,Planned,,34,124,-72.6
20200517,S08000024,,4,Planned,,48,121,-60.3
20200517,S08000024,,5,Planned,,46,145,-68.3
20200517,S08000029,,1,Planned,,8,28,-71.4
20200517,S08000029,,2,Planned,,16,32.5,-50.8
20200517,S08000029,,3,Planned,,15,33,-54.5
20200517,S08000029,,4,Planned,,6,27.5,-78.2
20200517,S08000030,,1,Planned,,16,54.5,-70.6
20200517,S08000030,,2,Planned,,12,64,-81.2
20200517,S08000030,,3,Planned,,14,55.5,-74.8
20200517,S08000030,,4,Planned,,30,82.5,-63.6
20200517,S08000030,,5,Planned,,18,50.5,-64.4
20200517,S08000031,,1,Planned,,189,478,-60.5
20200517,S08000031,,2,Planned,,99,291.5,-66
20200517,S08000031,,3,Planned,,96,209.5,-54.2
20200517,S08000031,,4,Planned,,61,195.5,-68.8
20200517,S08000031,,5,Planned,,70,211,-66.8
20200517,S08000032,,1,Planned,,49,75.5,-35.1
20200517,S08000032,,2,Planned,,36,69.5,-48.2
20200517,S08000032,,3,Planned,,22,31,-29
20200517,S08000032,,4,Planned,,12,44.5,-73
20200517,S08000032,,5,Planned,,11,33,-66.7
20200517,S92000003,d,1,Planned,,337,860.5,-60.8
20200517,S92000003,d,2,Planned,,308,825,-62.7
20200517,S92000003,d,3,Planned,,287,749.5,-61.7
20200517,S92000003,d,4,Planned,,230,724.5,-68.3
20200517,S92000003,d,5,Planned,,198,597.5,-66.9
20200524,S08000015,,1,Planned,,12,23.5,-48.9
20200524,S08000015,,2,Planned,,5,27,-81.5
20200524,S08000016,,3,Planned,,9,14,-35.7
20200524,S08000016,,4,Planned,,6,7.5,-20
20200524,S08000017,,1,Planned,,8,12.5,-36
20200524,S08000017,,2,Planned,,10,29.5,-66.1
20200524,S08000017,,3,Planned,,14,44.5,-68.5
20200524,S08000017,,4,Planned,,10,19,-47.4
20200524,S08000019,,1,Planned,,32,33,-3
20200524,S08000019,,2,Planned,,26,44,-40.9
20200524,S08000019,,3,Planned,,24,35.5,-32.4
20200524,S08000019,,4,Planned,,18,32.5,-44.6
20200524,S08000019,,5,Planned,,14,23,-39.1
20200524,S08000020,,1,Planned,,5,22.5,-77.8
20200524,S08000020,,2,Planned,,21,62,-66.1
20200524,S08000020,,3,Planned,,32,88.5,-63.8
20200524,S08000020,,4,Planned,,33,107,-69.2
20200524,S08000020,,5,Planned,,26,78.5,-66.9
20200524,S08000022,,1,Planned,,16,20,-20
20200524,S08000022,,2,Planned,,13,37,-64.9
20200524,S08000022,,3,Planned,,34,74,-54.1
20200524,S08000022,,4,Planned,,18,48,-62.5
20200524,S08000024,,1,Planned,,35,100,-65
20200524,S08000024,,2,Planned,,53,140,-62.1
20200524,S08000024,,3,Planned,,59,110.5,-46.6
20200524,S08000024,,4,Planned,,34,124,-72.6
20200524,S08000024,,5,Planned,,55,146,-62.3
20200524,S08000028,,3,Planned,,12,13,-7.7
20200524,S08000029,,1,Planned,,11,26,-57.7
20200524,S08000029,,2,Planned,,8,36,-77.8
20200524,S08000029,,3,Planned,,11,24.5,-55.1
20200524,S08000030,,1,Planned,,12,38.5,-68.8
20200524,S08000030,,2,Planned,,10,46.5,-78.5
20200524,S08000030,,3,Planned,,14,51,-72.5
20200524,S08000030,,4,Planned,,15,59,-74.6
20200524,S08000030,,5,Planned,,17,47,-63.8
20200524,S08000031,,1,Planned,,193,498,-61.2
20200524,S08000031,,2,Planned,,103,282,-63.5
20200524,S08000031,,3,Planned,,83,223,-62.8
20200524,S08000031,,4,Planned,,71,191.5,-62.9
20200524,S08000031,,5,Planned,,69,235,-70.6
20200524,S08000032,,1,Planned,,31,64,-51.6
20200524,S08000032,,2,Planned,,31,59.5,-47.9
20200524,S08000032,,3,Planned,,18,43.5,-58.6
20200524,S08000032,,4,Planned,,12,33,-63.6
20200524,S08000032,,5,Planned,,10,25,-60
20200524,S92000003,d,1,Planned,,356,840,-57.6
20200524,S92000003,d,2,Planned,,285,773.5,-63.2
20200524,S92000003,d,3,Planned,,314,743.5,-57.8
20200524,S92000003,d,4,Planned,,225,670,-66.4
20200524,S92000003,d,5,Planned,,202,607.5,-66.7
20200531,S08000015,,1,Planned,,9,33.5,-73.1
20200531,S08000015,,2,Planned,,9,23,-60.9
20200531,S08000016,,2,Planned,,5,8.5,-41.2
20200531,S08000016,,3,Planned,,5,16.5,-69.7
20200531,S08000017,,1,Planned,,6,7,-14.3
20200531,S08000017,,2,Planned,,13,24.5,-46.9
20200531,S08000017,,3,Planned,,13,32.5,-60
20200531,S08000017,,4,Planned,,5,19.5,-74.4
20200531,S08000019,,1,Planned,,15,36,-58.3
20200531,S08000019,,2,Planned,,16,38,-57.9
20200531,S08000019,,3,Planned,,23,38,-39.5
20200531,S08000019,,4,Planned,,14,31,-54.8
20200531,S08000019,,5,Planned,,14,22.5,-37.8
20200531,S08000020,,1,Planned,,10,25,-60
20200531,S08000020,,2,Planned,,19,76.5,-75.2
20200531,S08000020,,3,Planned,,26,92,-71.7
20200531,S08000020,,4,Planned,,36,132.5,-72.8
20200531,S08000020,,5,Planned,,17,90,-81.1
20200531,S08000022,,1,Planned,,9,16,-43.8
20200531,S08000022,,2,Planned,,11,37.5,-70.7
20200531,S08000022,,3,Planned,,26,79.5,-67.3
20200531,S08000022,,4,Planned,,12,54,-77.8
20200531,S08000024,,1,Planned,,33,83.5,-60.5
20200531,S08000024,,2,Planned,,57,133,-57.1
20200531,S08000024,,3,Planned,,44,114.5,-61.6
20200531,S08000024,,4,Planned,,59,116.5,-49.4
20200531,S08000024,,5,Planned,,51,133.5,-61.8
20200531,S08000028,,3,Planned,,7,13,-46.2
20200531,S08000029,,1,Planned,,8,30.5,-73.8
20200531,S08000029,,2,Planned,,8,31.5,-74.6
20200531,S08000029,,3,Planned,,10,24.5,-59.2
20200531,S08000029,,5,Planned,,7,28.5,-75.4
20200531,S08000030,,1,Planned,,20,51,-60.8
20200531,S08000030,,2,Planned,,17,51,-66.7
20200531,S08000030,,3,Planned,,15,60.5,-75.2
20200531,S08000030,,4,Planned,,23,73,-68.5
20200531,S08000030,,5,Planned,,19,54,-64.8
20200531,S08000031,,1,Planned,,226,432.5,-47.7
20200531,S08000031,,2,Planned,,97,258.5,-62.5
20200531,S08000031,,3,Planned,,73,192.5,-62.1
20200531,S08000031,,4,Planned,,86,180,-52.2
20200531,S08000031,,5,Planned,,86,199,-56.8
20200531,S08000032,,1,Planned,,44,66.5,-33.8
20200531,S08000032,,2,Planned,,27,47.5,-43.2
20200531,S08000032,,3,Planned,,11,29.5,-62.7
20200531,S08000032,,4,Planned,,25,36,-30.6
20200531,S08000032,,5,Planned,,15,19.5,-23.1
20200531,S92000003,d,1,Planned,,382,783.5,-51.2
20200531,S92000003,d,2,Planned,,282,732.5,-61.5
20200531,S92000003,d,3,Planned,,257,716,-64.1
20200531,S92000003,d,4,Planned,,272,695.5,-60.9
20200531,S92000003,d,5,Planned,,218,576,-62.2
20200607,S08000015,,1,Planned,,15,35.5,-57.7
20200607,S08000015,,2,Planned,,5,21.5,-76.7
20200607,S08000015,,3,Planned,,5,20,-75
20200607,S08000015,,4,Planned,,6,17,-64.7
20200607,S08000016,,3,Planned,,11,16.5,-33.3
20200607,S08000016,,4,Planned,,8,13,-38.5
20200607,S08000017,,1,Planned,,6,4.5,33.3
20200607,S08000017,,2,Planned,,18,23,-21.7
20200607,S08000017,,3,Planned,,27,32,-15.6
20200607,S08000017,,4,Planned,,5,13,-61.5
20200607,S08000019,,1,Planned,,22,35.5,-38
20200607,S08000019,,2,Planned,,14,39.5,-64.6
20200607,S08000019,,3,Planned,,30,42.5,-29.4
20200607,S08000019,,4,Planned,,25,32.5,-23.1
20200607,S08000019,,5,Planned,,13,24,-45.8
20200607,S08000020,,1,Planned,,10,18,-44.4
20200607,S08000020,,2,Planned,,28,63,-55.6
20200607,S08000020,,3,Planned,,32,88.5,-63.8
20200607,S08000020,,4,Planned,,35,131.5,-73.4
20200607,S08000020,,5,Planned,,23,91,-74.7
20200607,S08000022,,1,Planned,,9,19,-52.6
20200607,S08000022,,2,Planned,,20,28,-28.6
20200607,S08000022,,3,Planned,,34,69.5,-51.1
20200607,S08000022,,4,Planned,,19,48,-60.4
20200607,S08000024,,1,Planned,,36,76,-52.6
20200607,S08000024,,2,Planned,,60,134.5,-55.4
20200607,S08000024,,3,Planned,,57,114.5,-50.2
20200607,S08000024,,4,Planned,,52,102.5,-49.3
20200607,S08000024,,5,Planned,,66,132,-50
20200607,S08000029,,1,Planned,,14,32.5,-56.9
20200607,S08000029,,2,Planned,,10,27,-63
20200607,S08000029,,3,Planned,,9,33,-72.7
20200607,S08000029,,4,Planned,,13,27.5,-52.7
20200607,S08000029,,5,Planned,,5,23.5,-78.7
20200607,S08000030,,1,Planned,,15,56,-73.2
20200607,S08000030,,2,Planned,,27,60.5,-55.4
20200607,S08000030,,3,Planned,,27,67,-59.7
20200607,S08000030,,4,Planned,,28,88.5,-68.4
20200607,S08000030,,5,Planned,,14,53.5,-73.8
20200607,S08000031,,1,Planned,,272,508.5,-46.5
20200607,S08000031,,2,Planned,,152,290,-47.6
20200607,S08000031,,3,Planned,,93,218,-57.3
20200607,S08000031,,4,Planned,,102,194,-47.4
20200607,S08000031,,5,Planned,,146,229,-36.2
20200607,S08000032,,1,Planned,,48,72,-33.3
20200607,S08000032,,2,Planned,,33,61.5,-46.3
20200607,S08000032,,3,Planned,,18,43,-58.1
20200607,S08000032,,4,Planned,,24,34,-29.4
20200607,S08000032,,5,Planned,,11,24.5,-55.1
20200607,S92000003,d,1,Planned,,447,860,-48
20200607,S92000003,d,2,Planned,,370,760,-51.3
20200607,S92000003,d,3,Planned,,347,757,-54.2
20200607,S92000003,d,4,Planned,,319,710,-55.1
20200607,S92000003,d,5,Planned,,285,611,-53.4
20200614,S08000015,,1,Planned,,11,34.5,-68.1
20200614,S08000015,,2,Planned,,8,27,-70.4
20200614,S08000015,,3,Planned,,7,26,-73.1
20200614,S08000016,,3,Planned,,18,18.5,-2.7
20200614,S08000017,,1,Planned,,7,7,0
20200614,S08000017,,2,Planned,,12,26.5,-54.7
20200614,S08000017,,3,Planned,,20,33,-39.4
20200614,S08000017,,4,Planned,,6,11.5,-47.8
20200614,S08000019,,1,Planned,,15,22,-31.8
20200614,S08000019,,2,Planned,,26,41.5,-37.3
20200614,S08000019,,3,Planned,,19,38.5,-50.6
20200614,S08000019,,5,Planned,,16,26,-38.5
20200614,S08000020,,1,Planned,,11,24.5,-55.1
20200614,S08000020,,2,Planned,,22,67,-67.2
20200614,S08000020,,3,Planned,,38,90.5,-58
20200614,S08000020,,4,Planned,,51,114.5,-55.5
20200614,S08000020,,5,Planned,,28,87.5,-68
20200614,S08000022,,1,Planned,,9,20.5,-56.1
20200614,S08000022,,2,Planned,,10,34.5,-71
20200614,S08000022,,3,Planned,,38,70.5,-46.1
20200614,S08000022,,4,Planned,,14,42.5,-67.1
20200614,S08000022,,5,Planned,,5,11,-54.5
20200614,S08000024,,1,Planned,,38,92.5,-58.9
20200614,S08000024,,2,Planned,,61,131,-53.4
20200614,S08000024,,3,Planned,,58,112,-48.2
20200614,S08000024,,4,Planned,,47,121.5,-61.3
20200614,S08000024,,5,Planned,,70,137,-48.9
20200614,S08000028,,3,Planned,,11,11,0
20200614,S08000029,,1,Planned,,9,26.5,-66
20200614,S08000029,,2,Planned,,9,28.5,-68.4
20200614,S08000029,,3,Planned,,5,24,-79.2
20200614,S08000029,,4,Planned,,8,30,-73.3
20200614,S08000029,,5,Planned,,8,18.5,-56.8
20200614,S08000030,,1,Planned,,23,60.5,-62
20200614,S08000030,,2,Planned,,16,49.5,-67.7
20200614,S08000030,,3,Planned,,25,59.5,-58
20200614,S08000030,,4,Planned,,29,85,-65.9
20200614,S08000030,,5,Planned,,23,50.5,-54.5
20200614,S08000031,,1,Planned,,242,463.5,-47.8
20200614,S08000031,,2,Planned,,117,266.5,-56.1
20200614,S08000031,,3,Planned,,89,208,-57.2
20200614,S08000031,,4,Planned,,76,195.5,-61.1
20200614,S08000031,,5,Planned,,81,212.5,-61.9
20200614,S08000032,,1,Planned,,47,74,-36.5
20200614,S08000032,,2,Planned,,40,75.5,-47
20200614,S08000032,,3,Planned,,29,40.5,-28.4
20200614,S08000032,,4,Planned,,17,39,-56.4
20200614,S08000032,,5,Planned,,7,20,-65
20200614,S92000003,d,1,Planned,,412,829,-50.3
20200614,S92000003,d,2,Planned,,328,758,-56.7
20200614,S92000003,d,3,Planned,,357,736.5,-51.5
20200614,S92000003,d,4,Planned,,262,700.5,-62.6
20200614,S92000003,d,5,Planned,,247,579.5,-57.4
20200621,S08000015,,1,Planned,,13,31,-58.1
20200621,S08000015,,2,Planned,,9,31,-71
20200621,S08000015,,3,Planned,,6,17.5,-65.7
20200621,S08000016,,2,Planned,,5,6,-16.7
20200621,S08000016,,3,Planned,,14,14.5,-3.4
20200621,S08000017,,1,Planned,,5,10,-50
20200621,S08000017,,2,Planned,,22,33,-33.3
20200621,S08000017,,3,Planned,,21,38.5,-45.5
20200621,S08000017,,4,Planned,,7,15.5,-54.8
20200621,S08000017,,5,Planned,,5,4.5,11.1
20200621,S08000019,,1,Planned,,29,33.5,-13.4
20200621,S08000019,,2,Planned,,26,35.5,-26.8
20200621,S08000019,,3,Planned,,24,43.5,-44.8
20200621,S08000019,,4,Planned,,16,33,-51.5
20200621,S08000019,,5,Planned,,22,23.5,-6.4
20200621,S08000020,,1,Planned,,17,18.5,-8.1
20200621,S08000020,,2,Planned,,27,64.5,-58.1
20200621,S08000020,,3,Planned,,31,74,-58.1
20200621,S08000020,,4,Planned,,38,100,-62
20200621,S08000020,,5,Planned,,24,78.5,-69.4
20200621,S08000022,,1,Planned,,5,15.5,-67.7
20200621,S08000022,,2,Planned,,10,33.5,-70.1
20200621,S08000022,,3,Planned,,25,79.5,-68.6
20200621,S08000022,,4,Planned,,18,59,-69.5
20200621,S08000022,,5,Planned,,6,11,-45.5
20200621,S08000024,,1,Planned,,43,82.5,-47.9
20200621,S08000024,,2,Planned,,64,142.5,-55.1
20200621,S08000024,,3,Planned,,62,118.5,-47.7
20200621,S08000024,,4,Planned,,55,108.5,-49.3
20200621,S08000024,,5,Planned,,64,147,-56.5
20200621,S08000026,,3,Planned,,5,1,400
20200621,S08000028,,3,Planned,,12,14,-14.3
20200621,S08000029,,1,Planned,,10,28.5,-64.9
20200621,S08000029,,2,Planned,,11,33.5,-67.2
20200621,S08000029,,3,Planned,,9,31,-71
20200621,S08000029,,4,Planned,,14,18,-22.2
20200621,S08000029,,5,Planned,,5,12.5,-60
20200621,S08000030,,1,Planned,,18,54.5,-67
20200621,S08000030,,2,Planned,,23,47,-51.1
20200621,S08000030,,3,Planned,,32,60.5,-47.1
20200621,S08000030,,4,Planned,,33,72,-54.2
20200621,S08000030,,5,Planned,,17,49,-65.3
20200621,S08000031,,1,Planned,,301,479,-37.2
20200621,S08000031,,2,Planned,,137,282,-51.4
20200621,S08000031,,3,Planned,,124,224,-44.6
20200621,S08000031,,4,Planned,,115,200.5,-42.6
20200621,S08000031,,5,Planned,,104,225,-53.8
20200621,S08000032,,1,Planned,,47,77,-39
20200621,S08000032,,2,Planned,,40,66,-39.4
20200621,S08000032,,3,Planned,,27,40.5,-33.3
20200621,S08000032,,4,Planned,,17,39,-56.4
20200621,S08000032,,5,Planned,,6,22.5,-73.3
20200621,S92000003,d,1,Planned,,491,835,-41.2
20200621,S92000003,d,2,Planned,,377,777.5,-51.5
20200621,S92000003,d,3,Planned,,392,759.5,-48.4
20200621,S92000003,d,4,Planned,,322,685.5,-53
20200621,S92000003,d,5,Planned,,256,585.5,-56.3
20200628,S08000015,,1,Planned,,12,27,-55.6
20200628,S08000015,,2,Planned,,7,25,-72
20200628,S08000015,,5,Planned,,5,11,-54.5
20200628,S08000016,,3,Planned,,7,17,-58.8
20200628,S08000017,,1,Planned,,7,7,0
20200628,S08000017,,2,Planned,,15,22.5,-33.3
20200628,S08000017,,3,Planned,,13,29,-55.2
20200628,S08000017,,4,Planned,,11,20,-45
20200628,S08000019,,1,Planned,,35,37,-5.4
20200628,S08000019,,2,Planned,,30,31,-3.2
20200628,S08000019,,3,Planned,,47,38,23.7
20200628,S08000019,,4,Planned,,35,26,34.6
20200628,S08000019,,5,Planned,,27,27,0
20200628,S08000020,,1,Planned,,16,23,-30.4
20200628,S08000020,,2,Planned,,22,74,-70.3
20200628,S08000020,,3,Planned,,33,92.5,-64.3
20200628,S08000020,,4,Planned,,49,119.5,-59
20200628,S08000020,,5,Planned,,30,88,-65.9
20200628,S08000022,,1,Planned,,5,18.5,-73
20200628,S08000022,,2,Planned,,16,29,-44.8
20200628,S08000022,,3,Planned,,33,71.5,-53.8
20200628,S08000022,,4,Planned,,20,50,-60
20200628,S08000024,,1,Planned,,43,79.5,-45.9
20200628,S08000024,,2,Planned,,78,149.5,-47.8
20200628,S08000024,,3,Planned,,58,123,-52.8
20200628,S08000024,,4,Planned,,51,113.5,-55.1
20200628,S08000024,,5,Planned,,78,134,-41.8
20200628,S08000028,,3,Planned,,9,14,-35.7
20200628,S08000029,,1,Planned,,15,34.5,-56.5
20200628,S08000029,,2,Planned,,15,28,-46.4
20200628,S08000029,,3,Planned,,9,30.5,-70.5
20200628,S08000029,,4,Planned,,10,22.5,-55.6
20200628,S08000029,,5,Planned,,12,18,-33.3
20200628,S08000030,,1,Planned,,21,51.5,-59.2
20200628,S08000030,,2,Planned,,25,49.5,-49.5
20200628,S08000030,,3,Planned,,21,58,-63.8
20200628,S08000030,,4,Planned,,24,76,-68.4
20200628,S08000030,,5,Planned,,20,60.5,-66.9
20200628,S08000031,,1,Planned,,278,467,-40.5
20200628,S08000031,,2,Planned,,154,284.5,-45.9
20200628,S08000031,,3,Planned,,125,207.5,-39.8
20200628,S08000031,,4,Planned,,127,202.5,-37.3
20200628,S08000031,,5,Planned,,133,235.5,-43.5
20200628,S08000032,,1,Planned,,63,77.5,-18.7
20200628,S08000032,,2,Planned,,53,59.5,-10.9
20200628,S08000032,,3,Planned,,25,40,-37.5
20200628,S08000032,,4,Planned,,37,35,5.7
20200628,S08000032,,5,Planned,,20,25,-20
20200628,S92000003,d,1,Planned,,497,823.5,-39.6
20200628,S92000003,d,2,Planned,,419,761.5,-45
20200628,S92000003,d,3,Planned,,389,736,-47.1
20200628,S92000003,d,4,Planned,,374,692.5,-46
20200628,S92000003,d,5,Planned,,334,616.5,-45.8
20200705,S08000015,,1,Planned,,14,27.5,-49.1
20200705,S08000015,,2,Planned,,12,23,-47.8
20200705,S08000015,,3,Planned,,10,22.5,-55.6
20200705,S08000015,,4,Planned,,6,10,-40
20200705,S08000015,,5,Planned,,10,13.5,-25.9
20200705,S08000016,,2,Planned,,8,4.5,77.8
20200705,S08000016,,3,Planned,,8,13,-38.5
20200705,S08000017,,1,Planned,,8,9,-11.1
20200705,S08000017,,2,Planned,,17,24,-29.2
20200705,S08000017,,3,Planned,,22,28,-21.4
20200705,S08000017,,4,Planned,,5,12.5,-60
20200705,S08000019,,1,Planned,,18,36.5,-50.7
20200705,S08000019,,2,Planned,,16,46.5,-65.6
20200705,S08000019,,3,Planned,,14,43,-67.4
20200705,S08000019,,4,Planned,,12,35,-65.7
20200705,S08000019,,5,Planned,,16,38.5,-58.4
20200705,S08000020,,1,Planned,,12,22,-45.5
20200705,S08000020,,2,Planned,,29,66,-56.1
20200705,S08000020,,3,Planned,,43,79.5,-45.9
20200705,S08000020,,4,Planned,,49,101.5,-51.7
20200705,S08000020,,5,Planned,,27,86.5,-68.8
20200705,S08000022,,1,Planned,,11,20,-45
20200705,S08000022,,2,Planned,,24,33.5,-28.4
20200705,S08000022,,3,Planned,,35,68.5,-48.9
20200705,S08000022,,4,Planned,,31,41,-24.4
20200705,S08000024,,1,Planned,,45,73,-38.4
20200705,S08000024,,2,Planned,,63,128,-50.8
20200705,S08000024,,3,Planned,,50,105.5,-52.6
20200705,S08000024,,4,Planned,,51,111,-54.1
20200705,S08000024,,5,Planned,,71,126,-43.7
20200705,S08000028,,2,Planned,,5,1,400
20200705,S08000028,,3,Planned,,33,12.5,164
20200705,S08000029,,1,Planned,,12,29,-58.6
20200705,S08000029,,2,Planned,,14,28.5,-50.9
20200705,S08000029,,3,Planned,,8,19,-57.9
20200705,S08000029,,4,Planned,,10,19.5,-48.7
